Category_actor,Nominee_actor,Winner_actor,Year_actor,Rating_IMDB_actor,Rating_rtaudience_actor,Rating_rtcritic_actor,Oscarstat_totalnoms_actor,Nom_BAFTA_actor,Win_BAFTA_actor,Nom_GoldenGlobe_comedy-leadacting_actor,Win_GoldenGlobe_comedy-leadacting_actor,Nom_GoldenGlobe_drama-leadacting_actor,Win_GoldenGlobe_drama-leadacting_actor,Nom_GoldenGlobe_supportingacting_actor,Win_GoldenGlobe_supportingacting_actor,Oscarstat_previousnominations_acting_actor,Oscarstat_previouswins_acting_actor,Oscarstat_previousnominee_acting_actor,Oscarstat_previouswinner_acting_actor,Nom_Oscar_bestfilm_actor,Age_actor,Genre_action_actor,Genre_adventure_actor,Genre_biography_actor,Genre_crime_actor,Genre_comedy_actor,Genre_drama_actor,Genre_horror_actor,Genre_fantasy_actor,Genre_sci-fi_actor,Genre_mystery_actor,Genre_music_actor,Genre_romance_actor,Genre_history_actor,Genre_thriller_actor,Genre_war_actor,Genre_sport_actor,Genre_family_actor,Genre_filmnoir_actor,Genre_western_actor,Female_actor,Category_director,Nominee_director,Winner_director,Release_date_director,Rating_rtaudience_director,Rating_rtcritic_director,Win_GoldenGlobe_bestdirector_director,Win_BAFTA_director,Win_DGA_director,Nom_GoldenGlobe_bestdirector_director,Nom_BAFTA_director,Nom_DGA_director,Oscarstat_previouswins_bestdirector_director,Oscarstat_previousnominations_bestdirector_director,Release_Q1_director,Release_Q2_director,Release_Q3_director,Release_Q4_director,Category_film,Film_film,Winner_film,Nom_BAFTA_film,Win_BAFTA_film,Nom_GoldenGlobe_bestcomedy_film,Nom_GoldenGlobe_bestdrama_film,Win_GoldenGlobe_bestcomedy_film,Win_GoldenGlobe_bestdrama_film,Nowin_PGA_film,Win_PGA_film,Nonom_PGA_film,Nom_PGA_film,budget,genres,homepage,id,keywords,original_language,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,vote_average,vote_count
Actress,Diane Keaton,0,1982,7.5,82,94,12,1,0,0,0,1,0,0,0,1,1,1,1,1,36,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Director,Warren Beatty,1,12/25/1981,82,94,1,0,1,1,0,1,0,1,0,0,0,1,Picture,Reds,0,0,0,0,1,0,0,0,0,0,0,32000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",empty,18254,"[{""id"": 736, ""name"": ""journalist""}, {""id"": 3460, ""name"": ""russian revolution 1917""}]",en,A radical American journalist becomes involved with the Communist revolution in Russia and hopes to bring its spirit and idealism to the United States.,4.602185,"[{""name"": ""Barclays Mercantile Industrial Finance"", ""id"": 553}, {""name"": ""JRS Productions"", ""id"": 44485}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/25/1981,40382659,195,"[{""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""fi"", ""name"": ""suomi""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Not since Gone With The Wind has there been a great romantic epic like it!,7.1,67
Supporting Actor,Jack Nicholson,0,1982,7.5,82,94,12,1,1,0,0,0,0,1,0,5,1,1,1,1,45,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Director,Warren Beatty,1,12/25/1981,82,94,1,0,1,1,0,1,0,1,0,0,0,1,Picture,Reds,0,0,0,0,1,0,0,0,0,0,0,32000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",empty,18254,"[{""id"": 736, ""name"": ""journalist""}, {""id"": 3460, ""name"": ""russian revolution 1917""}]",en,A radical American journalist becomes involved with the Communist revolution in Russia and hopes to bring its spirit and idealism to the United States.,4.602185,"[{""name"": ""Barclays Mercantile Industrial Finance"", ""id"": 553}, {""name"": ""JRS Productions"", ""id"": 44485}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/25/1981,40382659,195,"[{""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""fi"", ""name"": ""suomi""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Not since Gone With The Wind has there been a great romantic epic like it!,7.1,67
Supporting Actress,Maureen Stapleton,1,1982,7.5,82,94,12,1,1,0,0,0,0,1,0,2,0,1,0,1,57,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Director,Warren Beatty,1,12/25/1981,82,94,1,0,1,1,0,1,0,1,0,0,0,1,Picture,Reds,0,0,0,0,1,0,0,0,0,0,0,32000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",empty,18254,"[{""id"": 736, ""name"": ""journalist""}, {""id"": 3460, ""name"": ""russian revolution 1917""}]",en,A radical American journalist becomes involved with the Communist revolution in Russia and hopes to bring its spirit and idealism to the United States.,4.602185,"[{""name"": ""Barclays Mercantile Industrial Finance"", ""id"": 553}, {""name"": ""JRS Productions"", ""id"": 44485}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/25/1981,40382659,195,"[{""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""fi"", ""name"": ""suomi""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Not since Gone With The Wind has there been a great romantic epic like it!,7.1,67
Supporting Actor,Ian Holm,0,1982,7.2,80,83,7,1,1,0,0,0,0,0,0,0,0,0,0,1,51,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Director,Hugh Hudson,0,4/9/1982,80,83,0,0,0,0,1,1,0,0,0,1,0,0,Picture,Chariots of Fire,1,1,1,0,0,0,0,0,0,0,0,5500000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",empty,9443,"[{""id"": 240, ""name"": ""underdog""}, {""id"": 388, ""name"": ""scotland""}, {""id"": 835, ""name"": ""jewry""}, {""id"": 1627, ""name"": ""patriotism""}, {""id"": 2070, ""name"": ""olympic games""}, {""id"": 2606, ""name"": ""jew""}, {""id"": 3044, ""name"": ""olympian sports team""}, {""id"": 3734, ""name"": ""ambition""}]",en,The true story of British athletes preparing for and competing in the 1924 Summer Olympics.,10.439971,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Enigma Productions"", ""id"": 7049}, {""name"": ""The Ladd Company"", ""id"": 7965}, {""name"": ""Allied Stars, Ltd."", ""id"": 8770}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",5/15/1981,58972904,123,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Released,"This is the story of two men who run, not to run, but to prove something to the world. They will sacrifice anything to achieve their goals... except their honor.",6.8,207
Actor,Ben Kingsley,1,1983,8.1,92,88,11,1,1,0,0,1,1,0,0,0,0,0,0,1,40,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Director,Richard Attenborough,1,2/25/1983,92,88,1,1,1,1,1,1,0,0,1,0,0,0,Picture,Gandhi,1,1,1,0,0,0,0,0,0,0,0,22000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",empty,783,"[{""id"": 789, ""name"": ""muslim""}, {""id"": 958, ""name"": ""indian lead""}, {""id"": 1775, ""name"": ""demonstration""}, {""id"": 1956, ""name"": ""world war ii""}, {""id"": 2883, ""name"": ""imprisonment""}, {""id"": 3398, ""name"": ""release from prison""}, {""id"": 3644, ""name"": ""south africa""}, {""id"": 3930, ""name"": ""bravery""}, {""id"": 4089, ""name"": ""hunger strike""}, {""id"": 4090, ""name"": ""colony""}, {""id"": 4092, ""name"": ""morning prayer""}, {""id"": 4096, ""name"": ""hindu""}, {""id"": 4097, ""name"": ""independence""}, {""id"": 4100, ""name"": ""british army""}, {""id"": 4101, ""name"": ""political negotiations""}, {""id"": 4102, ""name"": ""conference""}, {""id"": 4104, ""name"": ""nonviolent resistance""}, {""id"": 4106, ""name"": ""apartheid""}, {""id"": 4107, ""name"": ""british empire""}, {""id"": 4108, ""name"": ""protest""}, {""id"": 4109, ""name"": ""independence movement""}, {""id"": 4110, ""name"": ""bombay india""}, {""id"": 4112, ""name"": ""strike""}, {""id"": 6089, ""name"": ""freedom""}, {""id"": 6157, ""name"": ""prayer""}, {""id"": 6193, ""name"": ""world religion""}, {""id"": 6194, ""name"": ""hinduism""}, {""id"": 7926, ""name"": ""mahatma gandhi""}, {""id"": 33485, ""name"": ""calcutta""}]",en,"In the early years of the 20th century, Mohandas K. Gandhi, a British-trained lawyer, forsakes all worldly possessions to take up the cause of Indian independence. Faced with armed resistance from the British government, Gandhi adopts a policy of 'passive resistance', endeavouring to win freedom for his people without resorting to bloodshed.",35.227212,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Goldcrest Films International"", ""id"": 500}, {""name"": ""Indo-British"", ""id"": 501}, {""name"": ""International Film Investors"", ""id"": 502}, {""name"": ""National Film Development Corporation of India"", ""id"": 503}, {""name"": ""Carolina Bank"", ""id"": 504}]","[{""iso_3166_1"": ""IN"", ""name"": ""India""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",11/30/1982,77737889,191,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""hi"", ""name"": ""\u0939\u093f\u0928\u094d\u0926\u0940""}]",Released,His triumph changed the world forever.,7.4,716
Actor,Dustin Hoffman,0,1983,7.4,81,89,9,1,1,1,1,0,0,0,0,4,1,1,1,1,46,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Director,Sydney Pollack,0,12/17/1982,81,89,0,0,0,1,1,1,0,1,0,0,0,1,Picture,Tootsie,0,1,0,1,0,1,0,0,0,0,0,21000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",empty,9576,"[{""id"": 1326, ""name"": ""infidelity""}, {""id"": 9673, ""name"": ""love""}, {""id"": 9713, ""name"": ""friends""}, {""id"": 12090, ""name"": ""cross dressing""}, {""id"": 160410, ""name"": ""reputation""}, {""id"": 160413, ""name"": ""unemployed actor""}, {""id"": 160420, ""name"": ""serenade""}, {""id"": 160422, ""name"": ""hit in the crotch""}, {""id"": 160423, ""name"": ""apology""}, {""id"": 160424, ""name"": ""live television""}, {""id"": 207583, ""name"": ""actress""}, {""id"": 207716, ""name"": ""actor""}]",en,"Michael Dorsey is an unemployed actor with an impossible reputation. In order to find work and fund his friend's play he dresses as a woman, Dorothy Michaels, and lands the part in a daytime drama. Dorsey loses himself in this woman role and essentially becomes Dorothy Michaels, captivating women all around the city and inspiring them to break free from the control of men and become more like Dorsey's initial identity. This newfound role, however, lands Dorsey in a hot spot between a female friend/'lover,' a female co-star he falls in love with, that co-star's father who falls in love with him, and a male co-star who yearns for his affection.",20.818567,"[{""name"": ""Columbia Pictures Corporation"", ""id"": 441}, {""name"": ""Mirage Enterprises"", ""id"": 932}, {""name"": ""Punch Productions"", ""id"": 2154}, {""name"": ""Delphi Films"", ""id"": 4267}, {""name"": ""The Criterion Collection"", ""id"": 10932}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/16/1982,177200000,116,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,What do you get when you cross a hopelessly straight starving actor with a dynamite red sequined dress? You get America's hottest new actress.,6.9,421
Supporting Actress,Jessica Lange,1,1983,7.4,81,89,9,1,0,0,0,0,0,1,1,0,0,0,0,1,34,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Director,Sydney Pollack,0,12/17/1982,81,89,0,0,0,1,1,1,0,1,0,0,0,1,Picture,Tootsie,0,1,0,1,0,1,0,0,0,0,0,21000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",empty,9576,"[{""id"": 1326, ""name"": ""infidelity""}, {""id"": 9673, ""name"": ""love""}, {""id"": 9713, ""name"": ""friends""}, {""id"": 12090, ""name"": ""cross dressing""}, {""id"": 160410, ""name"": ""reputation""}, {""id"": 160413, ""name"": ""unemployed actor""}, {""id"": 160420, ""name"": ""serenade""}, {""id"": 160422, ""name"": ""hit in the crotch""}, {""id"": 160423, ""name"": ""apology""}, {""id"": 160424, ""name"": ""live television""}, {""id"": 207583, ""name"": ""actress""}, {""id"": 207716, ""name"": ""actor""}]",en,"Michael Dorsey is an unemployed actor with an impossible reputation. In order to find work and fund his friend's play he dresses as a woman, Dorothy Michaels, and lands the part in a daytime drama. Dorsey loses himself in this woman role and essentially becomes Dorothy Michaels, captivating women all around the city and inspiring them to break free from the control of men and become more like Dorsey's initial identity. This newfound role, however, lands Dorsey in a hot spot between a female friend/'lover,' a female co-star he falls in love with, that co-star's father who falls in love with him, and a male co-star who yearns for his affection.",20.818567,"[{""name"": ""Columbia Pictures Corporation"", ""id"": 441}, {""name"": ""Mirage Enterprises"", ""id"": 932}, {""name"": ""Punch Productions"", ""id"": 2154}, {""name"": ""Delphi Films"", ""id"": 4267}, {""name"": ""The Criterion Collection"", ""id"": 10932}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/16/1982,177200000,116,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,What do you get when you cross a hopelessly straight starving actor with a dynamite red sequined dress? You get America's hottest new actress.,6.9,421
Supporting Actress,Teri Garr,0,1983,7.4,81,89,9,1,0,0,0,0,0,0,0,0,0,0,0,1,36,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Director,Sydney Pollack,0,12/17/1982,81,89,0,0,0,1,1,1,0,1,0,0,0,1,Picture,Tootsie,0,1,0,1,0,1,0,0,0,0,0,21000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",empty,9576,"[{""id"": 1326, ""name"": ""infidelity""}, {""id"": 9673, ""name"": ""love""}, {""id"": 9713, ""name"": ""friends""}, {""id"": 12090, ""name"": ""cross dressing""}, {""id"": 160410, ""name"": ""reputation""}, {""id"": 160413, ""name"": ""unemployed actor""}, {""id"": 160420, ""name"": ""serenade""}, {""id"": 160422, ""name"": ""hit in the crotch""}, {""id"": 160423, ""name"": ""apology""}, {""id"": 160424, ""name"": ""live television""}, {""id"": 207583, ""name"": ""actress""}, {""id"": 207716, ""name"": ""actor""}]",en,"Michael Dorsey is an unemployed actor with an impossible reputation. In order to find work and fund his friend's play he dresses as a woman, Dorothy Michaels, and lands the part in a daytime drama. Dorsey loses himself in this woman role and essentially becomes Dorothy Michaels, captivating women all around the city and inspiring them to break free from the control of men and become more like Dorsey's initial identity. This newfound role, however, lands Dorsey in a hot spot between a female friend/'lover,' a female co-star he falls in love with, that co-star's father who falls in love with him, and a male co-star who yearns for his affection.",20.818567,"[{""name"": ""Columbia Pictures Corporation"", ""id"": 441}, {""name"": ""Mirage Enterprises"", ""id"": 932}, {""name"": ""Punch Productions"", ""id"": 2154}, {""name"": ""Delphi Films"", ""id"": 4267}, {""name"": ""The Criterion Collection"", ""id"": 10932}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/16/1982,177200000,116,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,What do you get when you cross a hopelessly straight starving actor with a dynamite red sequined dress? You get America's hottest new actress.,6.9,421
Actor,Paul Newman,0,1983,7.8,88,96,5,0,0,0,0,1,0,0,0,4,0,1,0,1,58,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Director,Sidney Lumet,0,12/17/1982,88,96,0,0,0,1,0,0,0,1,0,0,0,1,Picture,The Verdict,0,0,0,0,1,0,0,0,0,0,0,16000000,"[{""id"": 18, ""name"": ""Drama""}]",empty,24226,"[{""id"": 1680, ""name"": ""boston""}, {""id"": 6148, ""name"": ""court""}, {""id"": 10498, ""name"": ""malpractice""}, {""id"": 33457, ""name"": ""alcoholic""}, {""id"": 33519, ""name"": ""courtroom""}, {""id"": 155873, ""name"": ""defense attorney""}]",en,"Frank Galvin is a down-on-his luck lawyer, reduced to drinking and ambulance chasing. Former associate Mickey Morrissey reminds him of his obligations in a medical malpractice suit that he himself served to Galvin on a silver platter: all parties willing to settle out of court. Blundering his way through the preliminaries, he suddenly realizes that perhaps after all the case should go to court; to punish the guilty, to get a decent settlement for his clients, and to restore his standing as a lawyer.",7.980632,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/8/1982,53977250,129,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"The doctors want to settle, the Church wants to settle, their lawyers want to settle, and even his own clients are desperate to settle. But Galvin is determined to defy them all. He will try the case.",7.4,131
Supporting Actor,James Mason,0,1983,7.8,88,96,5,0,0,0,0,0,0,1,0,1,0,1,0,1,74,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Director,Sidney Lumet,0,12/17/1982,88,96,0,0,0,1,0,0,0,1,0,0,0,1,Picture,The Verdict,0,0,0,0,1,0,0,0,0,0,0,16000000,"[{""id"": 18, ""name"": ""Drama""}]",empty,24226,"[{""id"": 1680, ""name"": ""boston""}, {""id"": 6148, ""name"": ""court""}, {""id"": 10498, ""name"": ""malpractice""}, {""id"": 33457, ""name"": ""alcoholic""}, {""id"": 33519, ""name"": ""courtroom""}, {""id"": 155873, ""name"": ""defense attorney""}]",en,"Frank Galvin is a down-on-his luck lawyer, reduced to drinking and ambulance chasing. Former associate Mickey Morrissey reminds him of his obligations in a medical malpractice suit that he himself served to Galvin on a silver platter: all parties willing to settle out of court. Blundering his way through the preliminaries, he suddenly realizes that perhaps after all the case should go to court; to punish the guilty, to get a decent settlement for his clients, and to restore his standing as a lawyer.",7.980632,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/8/1982,53977250,129,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"The doctors want to settle, the Church wants to settle, their lawyers want to settle, and even his own clients are desperate to settle. But Galvin is determined to defy them all. He will try the case.",7.4,131
Actor,F. Murray Abraham,1,1985,8.3,95,95,11,1,0,0,0,1,1,0,0,0,0,0,0,1,46,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Director,Milo Forman,1,9/19/1984,95,95,1,0,1,1,0,1,1,1,0,0,1,0,Picture,Amadeus,1,1,0,0,1,0,1,0,0,0,0,18000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10402, ""name"": ""Music""}]",empty,279,"[{""id"": 131, ""name"": ""italy""}, {""id"": 1233, ""name"": ""composer""}, {""id"": 2199, ""name"": ""opera""}, {""id"": 2276, ""name"": ""talent""}, {""id"": 4048, ""name"": ""musician""}, {""id"": 5809, ""name"": ""marriage crisis""}, {""id"": 9649, ""name"": ""god""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 18267, ""name"": ""vienna austria""}, {""id"": 155624, ""name"": ""envy""}, {""id"": 160279, ""name"": ""18th century""}]",en,"The incredible story of genius musician Wolfgang Amadeus Mozart, told in flashback by his peer and secret rival Antonio Salieri – now confined to an insane asylum.",31.82675,"[{""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10/26/1984,51973029,160,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}, {""iso_639_1"": ""la"", ""name"": ""Latin""}]",Released,...Everything you've heard is true,7.8,1076
Actor,Tom Hulce,0,1985,8.3,95,95,11,0,0,0,0,1,0,0,0,0,0,0,0,1,32,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Director,Milo Forman,1,9/19/1984,95,95,1,0,1,1,0,1,1,1,0,0,1,0,Picture,Amadeus,1,1,0,0,1,0,1,0,0,0,0,18000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10402, ""name"": ""Music""}]",empty,279,"[{""id"": 131, ""name"": ""italy""}, {""id"": 1233, ""name"": ""composer""}, {""id"": 2199, ""name"": ""opera""}, {""id"": 2276, ""name"": ""talent""}, {""id"": 4048, ""name"": ""musician""}, {""id"": 5809, ""name"": ""marriage crisis""}, {""id"": 9649, ""name"": ""god""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 18267, ""name"": ""vienna austria""}, {""id"": 155624, ""name"": ""envy""}, {""id"": 160279, ""name"": ""18th century""}]",en,"The incredible story of genius musician Wolfgang Amadeus Mozart, told in flashback by his peer and secret rival Antonio Salieri – now confined to an insane asylum.",31.82675,"[{""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10/26/1984,51973029,160,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}, {""iso_639_1"": ""la"", ""name"": ""Latin""}]",Released,...Everything you've heard is true,7.8,1076
Actress,Judy Davis,0,1985,7.4,78,85,11,0,0,0,0,0,0,0,0,0,0,0,0,1,30,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Director,David Lean,0,2/1/1985,78,85,0,0,0,1,0,1,1,1,1,0,0,0,Picture,A Passage to India,0,1,0,0,0,0,0,0,0,0,0,8000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 36, ""name"": ""History""}]",empty,15927,"[{""id"": 13005, ""name"": ""doctor""}, {""id"": 14636, ""name"": ""india""}, {""id"": 14744, ""name"": ""english""}, {""id"": 188719, ""name"": ""magistrate""}, {""id"": 207876, ""name"": ""1920s""}, {""id"": 231027, ""name"": ""mosque""}]",en,"The film is set during the period of growing influence of the Indian independence movement in the British Raj. It begins with the arrival in India of a British woman, Miss Adela Quested (Judy Davis), who is joining her fiancé, a city magistrate named Ronny Heaslop (Nigel Havers). She and Ronny's mother, Mrs. Moore (Peggy Ashcroft), befriend an Indian doctor, Aziz H. Ahmed (Victor Banerjee).",9.548391,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""EMI Films Ltd."", ""id"": 538}, {""name"": ""Thorn EMI Screen Entertainment"", ""id"": 6179}, {""name"": ""Home Box Office"", ""id"": 6752}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/14/1984,27187653,163,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""hi"", ""name"": ""\u0939\u093f\u0928\u094d\u0926\u0940""}]",Released,"David Lean, the Director of ""Doctor Zhivago"", ""Lawrence of Arabia"" and ""The Bridge on the River Kwai"", invites you on . .",6.9,67
